Entity,Time,Value
St. Kitts and Nevis,1989,40800000.0
"Korea, Rep.",1989,1389600000.0
Kuwait,1989,3660000.0
Latin America & Caribbean (excluding high income),1989,6221070000.0
Lao PDR,1989,4000000.0
Lebanon,1989,1590000.0
Liberia,1989,656039999.9
Libya,1989,125166197.303941
St. Lucia,1989,26629629.6296296
Latin America & Caribbean,1989,8324614488.77447
Least developed countries: UN classification,1989,1189823966.35715
Low income,1989,758518445.139089
Sri Lanka,1989,19741313.056
Lower middle income,1989,5191950063.32166
Low & middle income,1989,18521973722.6042
Lesotho,1989,13736893.7082981
Late-demographic dividend,1989,11044080612.9068
"Macao SAR, China",1989,-600000.0
Morocco,1989,167056032.101148
Madagascar,1989,12816215.1627363
Maldives,1989,4400000.0
"Middle East, North Africa, Afghanistan & Pakistan",1989,1746998747.12164
Mexico,1989,3174000000.0
Middle income,1989,17763658277.4651
Mali,1989,6363470.80392176
Malta,1989,51651039.8358645
Myanmar,1989,7806630.41152735
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",1989,1854126270.77749
Mozambique,1989,3399999.9
Mauritania,1989,3467748.73270641
Mauritius,1989,35803826.506635
Malawi,1989,9289999.9
Malaysia,1989,1667871568.72095
North America,1989,82951648940.4492
Namibia,1989,-480000.0
Niger,1989,-1564222.62618569
Nigeria,1989,1884249738.78897
Nicaragua,1989,2799999.9
Netherlands,1989,8559308808.21724
Norway,1989,1510287425.14685
Nepal,1989,420000.0
New Zealand,1989,433573543.0434
OECD members,1989,177127953244.213
Oman,1989,112353706.111833
Other small states,1989,237077480.256739
Pakistan,1989,210599917.11983
Panama,1989,51500000.0
Peru,1989,59000000.0
Philippines,1989,563000000.0
Palau,1989,1000000.0
Papua New Guinea,1989,203390734.434008
Poland,1989,11000000.0
Pre-demographic dividend,1989,3000413193.86104
"Korea, Dem. People's Rep.",1989,203000.0
Portugal,1989,1736891396.64047
Paraguay,1989,12800000.0
Pacific island small states,1989,52822126.1110097
Post-demographic dividend,1989,176023922248.297
French Polynesia,1989,41539999.9
Qatar,1989,-1500000.0
Romania,1989,0.0
Rwanda,1989,15539999.9
South Asia,1989,276909221.229939
Saudi Arabia,1989,-653333333.333333
Sudan,1989,3488888.88888889
Senegal,1989,26801810.528833
Singapore,1989,2886591947.22067
Solomon Islands,1989,11599300.8441471
Sierra Leone,1989,22356434.2668809
El Salvador,1989,14360000.0
"Somalia, Fed. Rep.",1989,-41159999.9
Sub-Saharan Africa (excluding high income),1989,2947675886.2776
Sub-Saharan Africa,1989,2969625003.63921
Small states,1989,338574095.442215
Sao Tome and Principe,1989,-50000.0
Suriname,1989,-299699999.9
Sweden,1989,1812004570.52244
Eswatini,1989,67183250.7046711
Seychelles,1989,22429117.3616108
Syrian Arab Republic,1989,30000000.0
Chad,1989,18739324.367411
East Asia & Pacific (IDA & IBRD countries),1989,8353410404.98347
Europe & Central Asia (IDA & IBRD countries),1989,674000000.0
Togo,1989,9169040.44407446
Thailand,1989,1775449345.30598
Latin America & the Caribbean (IDA & IBRD countries),1989,8147494488.97447
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",1989,1854126270.77749
Tonga,1989,110538.249869289
South Asia (IDA & IBRD),1989,276909221.229939
Sub-Saharan Africa (IDA & IBRD countries),1989,2969625003.63921
Trinidad and Tobago,1989,148894117.647059
Tunisia,1989,77950464.5865246
Turkiye,1989,663000000.0
Tanzania,1989,5839999.9
Uganda,1989,-1760000.0
Upper middle income,1989,12571408508.7829
Uruguay,1989,37700000.0
United States,1989,75780000000.0
St. Vincent and the Grenadines,1989,10592592.5925926
"Venezuela, RB",1989,213000000.0
British Virgin Islands,1989,70959999.9
Viet Nam,1989,4070000.0
Vanuatu,1989,9168584.20456194
World,1989,200156890860.696
Samoa,1989,156666.6
South Africa,1989,-201208430.59616
Zambia,1989,163700000.0
Zimbabwe,1989,-10180763.0839124
Aruba,1990,130502793.296089
Africa Eastern and Southern,1990,100673066.913513
Afghanistan,1990,10.0
Africa Western and Central,1990,1073307825.92589
Angola,1990,-334800000.0
Albania,1990,0.0
Arab World,1990,3053835681.97421
United Arab Emirates,1990,-115820000.0
Argentina,1990,1836000000.0
Armenia,1990,0.0
Antigua and Barbuda,1990,60607407.4074074
Australia,1990,8457776859.55027
Austria,1990,653000000.0
Azerbaijan,1990,0.0
Burundi,1990,1255434.74294
Belgium,1990,8046730000.0
Benin,1990,-2954844.09146129
Burkina Faso,1990,460000.0
Bangladesh,1990,3238781.1889563
Bulgaria,1990,4000000.0
Bahrain,1990,91755319.1489361
"Bahamas, The",1990,-17000000.0
Bosnia and Herzegovina,1990,0.0
Belarus,1990,0.0
Belize,1990,17200000.0
Bermuda,1990,0.0
Bolivia,1990,27200000.0
Brazil,1990,989000000.0
Barbados,1990,11213282.795
Brunei Darussalam,1990,7000000.0
Bhutan,1990,1600000.0
Botswana,1990,95889963.0424102
Central African Republic,1990,697850.065105837
Canada,1990,8401707941.43434
Central Europe and the Baltics,1990,646819000.0
Switzerland,1990,5544796309.51596
Chile,1990,661200000.0
China,1990,3487000000.0
Cote d'Ivoire,1990,48434430.0
Cameroon,1990,-112831336.842375
"Congo, Dem. Rep.",1990,-14460000.0
"Congo, Rep.",1990,22551560.0
Colombia,1990,500000000.0
Comoros,1990,393003.103792419
Cabo Verde,1990,252601.216598284
Costa Rica,1990,162500000.0
Caribbean small states,1990,239532454.908289
Curacao,1990,0.0
Cayman Islands,1990,49040000.0
Cyprus,1990,126615461.385103
Czechia,1990,0.0
Germany,1990,2556702845.61154
Djibouti,1990,60000.0
Dominica,1990,12888888.8888888
Denmark,1990,1132146349.95011
Dominican Republic,1990,132800000.0
Algeria,1990,334914.564224984
East Asia & Pacific (excluding high income),1990,10388726608.7454
Early-demographic dividend,1990,11479360422.4128
East Asia & Pacific,1990,33593356783.673
Europe & Central Asia (excluding high income),1990,715000000.0
Europe & Central Asia,1990,113097207031.223
Ecuador,1990,126000000.0
"Egypt, Arab Rep.",1990,734000000.0
Euro area,1990,60745451145.9358
Eritrea,1990,0.0
Spain,1990,13983611812.0264
Estonia,1990,0.0
Ethiopia,1990,12000010.0
European Union,1990,64506841223.5224
Fragile and conflict affected situations,1990,1381311626.24189
Finland,1990,812172838.219176
Fiji,1990,-30386755.8761797
France,1990,13183285334.811
"Micronesia, Fed. Sts.",1990,0.0
Gabon,1990,73457901.5900881
United Kingdom,1990,41363405438.8264
Georgia,1990,0.0
Ghana,1990,14800000.0
Guinea,1990,17860000.0
"Gambia, The",1990,14120000.0
Guinea-Bissau,1990,2020000.0
Equatorial Guinea,1990,11073778.6647058
Greece,1990,1005000000.0
Grenada,1990,12874074.074074
Guatemala,1990,47700000.0
Guyana,1990,7900000.0
High income,1990,218829366635.868
"Hong Kong SAR, China",1990,3275072300.0
Honduras,1990,43500000.0
Heavily indebted poor countries (HIPC),1990,720906392.128227
Croatia,1990,0.0
Haiti,1990,8000000.0
Hungary,1990,553809000.0
IBRD only,1990,15698791492.6851
IDA & IBRD total,1990,21944530230.0148
IDA total,1990,1928797539.70256
IDA blend,1990,1010178359.07801
Indonesia,1990,1093000000.0
IDA only,1990,918619180.624545
India,1990,236690000.0
Ireland,1990,621911000.0
"Iran, Islamic Rep.",1990,-361950000.0
Iraq,1990,-6810000.0
Iceland,1990,-4803187.83042594
Israel,1990,151000000.0
Italy,1990,6440765876.2042
Jamaica,1990,137900000.0
Jordan,1990,37646775.3107836
Japan,1990,1806039010.0
Kazakhstan,1990,0.0
Kenya,1990,57081096.1781557
Kyrgyz Republic,1990,0.0
Cambodia,1990,0.0
Kiribati,1990,299752.548026758
St. Kitts and Nevis,1990,48785185.1851851
"Korea, Rep.",1990,1045600000.0
Kuwait,1990,5600000.0
Latin America & Caribbean (excluding high income),1990,6621183086.90048
Lao PDR,1990,6000000.0
Lebanon,1990,6450000.0
Liberia,1990,225240000.0
Libya,1990,158911104.554973
St. Lucia,1990,44785185.1851851
Latin America & Caribbean,1990,8491733520.29004
Least developed countries: UN classification,1990,406583342.606244
Low income,1990,276144204.655466
Sri Lanka,1990,43355119.7231
Lower middle income,1990,3321269516.13369
Low & middle income,1990,17619389279.8396
Lesotho,1990,16478706.5164181
Late-demographic dividend,1990,12440468213.8626
Lithuania,1990,0.0
Latvia,1990,0.0
"Macao SAR, China",1990,480000.0
Morocco,1990,165122977.794538
Moldova,1990,0.0
Madagascar,1990,22387360.4554662
Maldives,1990,5600000.0
"Middle East, North Africa, Afghanistan & Pakistan",1990,3136579256.22224
Mexico,1990,2634000000.0
Marshall Islands,1990,0.0
Middle income,1990,17331245065.1842
North Macedonia,1990,0.0
Mali,1990,5729716.32402687
Malta,1990,30019824.4123477
Myanmar,1990,161144560.314889
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",1990,965548100.523988
Montenegro,1990,0.0
Mongolia,1990,0.0
Mozambique,1990,9200000.0
Mauritania,1990,6736220.52128174
Mauritius,1990,41040223.9046968
Malawi,1990,23300000.0
Malaysia,1990,2332455289.06141
North America,1990,79631707941.4343
Namibia,1990,29567264.7220339
New Caledonia,1990,0.0
Niger,1990,40809537.2283734
Nigeria,1990,587882970.628472
Nicaragua,1990,670000.0
Netherlands,1990,10675649732.6246
Norway,1990,1001987071.60056
Nepal,1990,5940000.0
Nauru,1990,0.0
New Zealand,1990,1684763150.0
OECD members,1990,209701168530.822
Oman,1990,142262678.803641
Other small states,1990,258126190.378762
Pakistan,1990,245262963.460759
Panama,1990,135500000.0
Peru,1990,41000000.0
Philippines,1990,530000000.0
Palau,1990,1000000.0
Papua New Guinea,1990,155413498.325654
Poland,1990,89000000.0
Pre-demographic dividend,1990,913604227.599561
Portugal,1990,2609986420.64141
Paraguay,1990,76900000.0
West Bank and Gaza,1990,0.0
Pacific island small states,1990,1163518.03439887
Post-demographic dividend,1990,213127492388.645
French Polynesia,1990,22160000.0
Qatar,1990,4880000.0
Romania,1990,10000.0
Russian Federation,1990,0.0
Rwanda,1990,7660000.0
South Asia,1990,296423900.912056
Saudi Arabia,1990,1861333333.33333
Sudan,1990,-31130000.0
Senegal,1990,56893144.7815232
Singapore,1990,5574738855.37737
Solomon Islands,1990,10439803.0673512
Sierra Leone,1990,32434698.8747352
El Salvador,1990,1898272.08566561
"Somalia, Fed. Rep.",1990,5590000.0
Serbia,1990,0.0
Sub-Saharan Africa (excluding high income),1990,1124173728.92218
South Sudan,1990,0.0
Sub-Saharan Africa,1990,1173980892.83941
Small states,1990,498822163.32145
Sao Tome and Principe,1990,0.0
Suriname,1990,-76800000.0
Slovak Republic,1990,0.0
Slovenia,1990,0.0
Sweden,1990,1982424727.63651
Eswatini,1990,30108364.9914567
Sint Maarten (Dutch part),1990,0.0
Seychelles,1990,20239899.1951931
Syrian Arab Republic,1990,40000000.0
Turks and Caicos Islands,1990,0.0
Chad,1990,9400000.0
East Asia & Pacific (IDA & IBRD countries),1990,10389726608.7454
Europe & Central Asia (IDA & IBRD countries),1990,808010000.0
Togo,1990,18239596.9648189
Thailand,1990,2443549743.009
Tajikistan,1990,0.0
Turkmenistan,1990,0.0
Latin America & the Caribbean (IDA & IBRD countries),1990,8310840726.99396
Timor-Leste,1990,0.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",1990,965548100.523988
Tonga,1990,99521.4242284111
South Asia (IDA & IBRD),1990,296423900.912056
Sub-Saharan Africa (IDA & IBRD countries),1990,1173980892.83941
Trinidad and Tobago,1990,109411764.705882
Tunisia,1990,77419354.8387096
Turkiye,1990,715000000.0
Tuvalu,1990,0.0
Tanzania,1990,10000.0
Uganda,1990,-5910000.0
Ukraine,1990,0.0
Upper middle income,1990,14039842566.3205
Uruguay,1990,41540000.0
United States,1990,71230000000.0
Uzbekistan,1990,0.0
St. Vincent and the Grenadines,1990,7666666.66666666
"Venezuela, RB",1990,451000000.0
British Virgin Islands,1990,18350000.0
Viet Nam,1990,180000000.0
Vanuatu,1990,13111196.8709722
World,1990,239420989326.594
Samoa,1990,6600000.0
Kosovo,1990,0.0
"Yemen, Rep.",1990,-130900000.0
South Africa,1990,-75722412.1197067
Zambia,1990,202700000.0
Zimbabwe,1990,-12205847.8193433
Aruba,1991,184748603.351955
Africa Eastern and Southern,1991,1247968655.47255
Afghanistan,1991,-280000.0
Africa Western and Central,1991,837652713.906607
Angola,1991,664500000.0
Albania,1991,0.0
Arab World,1991,2123621591.05692
United Arab Emirates,1991,25940000.0
Argentina,1991,2439000000.0
Armenia,1991,0.0
Antigua and Barbuda,1991,54792592.5925925
Australia,1991,2612066526.44483
Austria,1991,360000000.0
Azerbaijan,1991,0.0
Burundi,1991,892500.106741912
Belgium,1991,9362560000.0
Benin,1991,393822.32951725
Burkina Faso,1991,570000.0
Bangladesh,1991,1390444.32247979
Bulgaria,1991,55900000.0
Bahrain,1991,619414893.617021
"Bahamas, The",1991,-1300000.0
Bosnia and Herzegovina,1991,0.0
Belarus,1991,0.0
Belize,1991,13600000.0
Bermuda,1991,0.0
Bolivia,1991,52000000.0
Brazil,1991,1103000000.0
Barbados,1991,7424921.25
Brunei Darussalam,1991,5000000.0
Bhutan,1991,600000.0
Botswana,1991,-8211493.7828439
Central African Republic,1991,-4874038.73164914
Canada,1991,3514220103.04374
Central Europe and the Baltics,1991,1849041210.2598
Switzerland,1991,2838789160.79242
Chile,1991,822700000.0
China,1991,4366000000.0
Cote d'Ivoire,1991,18524890.0
Cameroon,1991,-14498049.7545054
"Congo, Dem. Rep.",1991,12390000.0
"Congo, Rep.",1991,32753530.0
Colombia,1991,456900000.0
Comoros,1991,2506163.33401031
Cabo Verde,1991,1744334.22803127
Costa Rica,1991,178400000.0
Caribbean small states,1991,393283875.498365
Curacao,1991,0.0
Cayman Islands,1991,-8540000.0
Cyprus,1991,81820990.7445387
Czechia,1991,0.0
Germany,1991,4741546058.51119
Djibouti,1991,2290106.40273237
Dominica,1991,15222222.2222222
Denmark,1991,1552515350.88703
Dominican Republic,1991,145000000.0
Algeria,1991,11638686.4524336
East Asia & Pacific (excluding high income),1991,13159916722.517
Early-demographic dividend,1991,15789449706.8114
East Asia & Pacific,1991,27432312639.0648
Europe & Central Asia (excluding high income),1991,810000000.0
Europe & Central Asia,1991,91204141837.2075
Ecuador,1991,160000000.0
"Egypt, Arab Rep.",1991,253000000.0
Euro area,1991,55020876180.5402
Eritrea,1991,0.0
Spain,1991,12492782828.6164
Estonia,1991,0.0
Ethiopia,1991,6000010.0
European Union,1991,64773315942.1517
Fragile and conflict affected situations,1991,3516644271.37352
Finland,1991,-232904201.903944
Fiji,1991,-40188200.0532002
France,1991,15152742089.8423
"Micronesia, Fed. Sts.",1991,0.0
Gabon,1991,-54589233.7944703
United Kingdom,1991,23244186242.4529
Georgia,1991,0.0
Ghana,1991,20000000.0
Guinea,1991,38770000.0
"Gambia, The",1991,9270433.33943913
Guinea-Bissau,1991,2090000.0
Equatorial Guinea,1991,41324758.9335023
Greece,1991,1135000000.0
Grenada,1991,15274074.074074
Guatemala,1991,90700000.0
Guyana,1991,12340000.0
High income,1991,145773169353.58
"Hong Kong SAR, China",1991,1020860060.0
Honduras,1991,52100000.0
Heavily indebted poor countries (HIPC),1991,361549405.156933
Croatia,1991,0.0
Haiti,1991,-1800000.0
Hungary,1991,1462141210.2598
IBRD only,1991,20764025930.4717
IDA & IBRD total,1991,30999544379.7301
IDA total,1991,2290086503.14092
IDA blend,1991,1322715224.54037
Indonesia,1991,1482000000.0
IDA only,1991,967371278.600548
India,1991,73537638.3885329
Ireland,1991,1361668000.0
"Iran, Islamic Rep.",1991,22590000.0
Iraq,1991,7686000.0
Iceland,1991,-18436099.0772238
Israel,1991,345600000.0
Italy,1991,2403349144.16847
Jamaica,1991,133200000.0
Jordan,1991,-11887398.0426124
Japan,1991,1284268820.0
Kazakhstan,1991,0.0
Kenya,1991,18830976.8357172
Kyrgyz Republic,1991,0.0
Cambodia,1991,0.0
Kiribati,1991,427651.416059778
St. Kitts and Nevis,1991,21448148.1481481
"Korea, Rep.",1991,1455200000.0
Kuwait,1991,800000.0
Latin America & Caribbean (excluding high income),1991,9667617535.99754
Lao PDR,1991,6900000.0
Lebanon,1991,1630000.0
Liberia,1991,8410000.0
Libya,1991,91903803.1080736
St. Lucia,1991,57744444.4444444
Latin America & Caribbean,1991,13186872977.8108
Least developed countries: UN classification,1991,1367117296.94191
Low income,1991,407929576.300242
Sri Lanka,1991,48349173.7319
Lower middle income,1991,4278472806.6376
Low & middle income,1991,23041344782.1965
Lesotho,1991,7989961.08100077
Late-demographic dividend,1991,16412119256.1164
Lithuania,1991,0.0
Latvia,1991,0.0
"Macao SAR, China",1991,10720000.0
Morocco,1991,317462140.572327
Moldova,1991,0.0
Madagascar,1991,13681239.6478075
Maldives,1991,6500000.0
"Middle East, North Africa, Afghanistan & Pakistan",1991,2835977787.94122
Mexico,1991,4762000000.0
Marshall Islands,1991,0.0
Middle income,1991,22627415195.8963
North Macedonia,1991,0.0
Mali,1991,1205216.85000778
Malta,1991,90037665.220384
Myanmar,1991,238056791.873856
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",1991,1416404656.93216
Montenegro,1991,0.0
Mongolia,1991,11120000.0
Mozambique,1991,22500000.0
Mauritania,1991,2269792.03742309
Mauritius,1991,17377628.5393475
Malawi,1991,-28700000.0
Malaysia,1991,3998448522.46005
North America,1991,38064220103.0437
Namibia,1991,120449858.129188
New Caledonia,1991,0.0
Niger,1991,11240419.5040432
Nigeria,1991,712373362.47117
Nicaragua,1991,42000000.0
Netherlands,1991,5623819474.59132
Norway,1991,-353675743.891887
Nepal,1991,2220000.0
Nauru,1991,0.0
New Zealand,1991,1691366070.0
OECD members,1991,142699142365.952
Oman,1991,135240572.171651
Other small states,1991,291158493.337743
Pakistan,1991,258414487.035347
Panama,1991,124700000.0
Peru,1991,-7000000.0
Philippines,1991,544000000.0
Palau,1991,1000000.0
Papua New Guinea,1991,120597590.858182
Poland,1991,291000000.0
Pre-demographic dividend,1991,1619044493.39732
Portugal,1991,2448454130.74956
Paraguay,1991,86100000.0
West Bank and Gaza,1991,0.0
Pacific island small states,1991,4617566.22394086
Post-demographic dividend,1991,139816140144.195
French Polynesia,1991,33820000.0
Qatar,1991,42540000.0
Romania,1991,40000000.0
Russian Federation,1991,0.0
Rwanda,1991,4580000.0
South Asia,1991,132597256.442913
Saudi Arabia,1991,160000000.0
Sudan,1991,-620000.0
Senegal,1991,-7550329.08975466
Singapore,1991,4887094440.10303
Solomon Islands,1991,14513306.9343401
Sierra Leone,1991,7504465.1296651
El Salvador,1991,25180498.960499
"Somalia, Fed. Rep.",1991,-150000.0
Serbia,1991,0.0
Sub-Saharan Africa (excluding high income),1991,1945588587.29112
South Sudan,1991,0.0
Sub-Saharan Africa,1991,2085621369.37916
Small states,1991,689059935.06005
Sao Tome and Principe,1991,0.0
Suriname,1991,18500000.0
Slovak Republic,1991,0.0
Slovenia,1991,0.0
Sweden,1991,6350883200.4646
Eswatini,1991,82134779.9870713
Sint Maarten (Dutch part),1991,0.0
Seychelles,1991,19582923.9588518
Syrian Arab Republic,1991,54000000.0
Turks and Caicos Islands,1991,0.0
Chad,1991,4239527.50767445
East Asia & Pacific (IDA & IBRD countries),1991,13160916722.517
Europe & Central Asia (IDA & IBRD countries),1991,1196900000.0
